ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644310683703	002d731f66e544520800e8ffffd8ffffa3ffff94ffffacffffbfffffb3ffffa7ffffa7ffffafffffb6ffffafffff94ffff8fffffafffff390000b101009303006004001d020089fdfffafbff4afeff7effff31ffff99fffffeffffc2ffff94ffffc9ffff000000d8ffffc2ffff2b0000390000a7ffffacffff4500006000003000004f0000840000920000be0000d800009700007a0000d60000f80000950000600000710000150000b1ffffdaffff99ffffbefeffbefeff5dffff4cfffff3feff28ffff81ffff5dffff08ffff2affff7cffff7cffff69ffff88ffffb1ffff88ffff3bffff	1644310697253	64	1644310665445	75	99
1644310684240	0062e08487e5445208006effffd3ffffa3ffff3dffff5fffffa0ffff8dffff83ffff9bffff8fffff8dffff97ffff69ffff55ffff83ffff81ffff6bffff94ffff7effff53ffff94ffff9effff49ffff6bffffccffffa0ffff4effff86ffffb6ffff77ffff88ffffc9ffff8dffff5affff8fffffa3ffff7cffff72ffff7cffff8dffffb1ffffd8ffffe4ffffd3ffffb1ffff92ffff99ffff99ffff81ffff97ffffc9ffffd3ffffb1ffff9effffacffffafffffacffffbdfffff7fffff80000e5020064040084030051ffffbbfbff11fdff6bffff7affff99ffff070000b3ffff99ffff130000	1644310698228	64	1644310665449	76	99
1644310684774	00cdc4eaa8e544520800f9ffff92ffffd3ffff340000210000f7ffff0200003200003e00001c0000430000900000950000a30000f80000150100d10000bb0000ff0000f500008b00004d0000390000f4ffff7effff3dffff3bffff2affff12ffff23ffff34ffff36ffff49ffff62ffff4cffff1cffff31ffff75ffff70ffff4effff6bffff8fffff88ffff9bffffacffff7effff7cffffaaffff92ffff6effff8affffaaffffa7ffff9bffffafffffb3ffff7cffff64ffff94ffff8fffff5dffff75ffff9bffff8fffff8fffff97ffff8fffffacffffbfffff7effff5fffff94ffffa5ffff	1644310699253	64	1644310665459	76	99
1644310685411	0038a950cae54452080099ffffb3ffffd0ffffb6ffff75ffff70ffffb1ffffbbffff8fffff8fffffa0ffff97ffff92ffffafffffc4ffffb3ffffafffffd3ffffedffffceffffa0ffffa3ffffc2ffffceffffacffff92ffffa7ffffb8ffffbdffffb8ffffa3ffffb1ffffd5ffffdaffff5900001b02002b04006e04002d0100a0fcff55fcff17ffffc7ffff4cffffb1ffffe8ffffb3ffffbdffffdaffffd5ffffdfffff070000300000070000c7fffff7ffff4300004300004100006c0000950000a60000c00000f00000060100e40000cc0000d60000af00006900004100001a0000d8ffff	1644310700227	64	1644310665469	77	99
1644310685993	00a38db6ebe54452080072ffff2fffff3bffff55ffff4cffff36ffff42ffff49ffff19ffff20ffff6effff69ffff42ffff6bffff86ffff58ffff42ffff5dffff6effff77ffff81ffff7affff86ffffb3ffffa0ffff51ffff5fffff9bffff8affff69ffff7cffff92ffff99ffffafffff88ffff3dffff69ffffbbffff8fffff53ffff75ffffaaffffb6ffffb1ffff97ffff83ffffafffffccffff70ffff2dffff86ffffc7ffffa5ffff9bffffb6ffffc7ffffacffff86ffffa7ffffedffffc9ffff7cffff9bffffebffffe6ffff92ffff6bffffceffff070000acffff8ffffff4ffff020000	1644310701250	64	1644310665481	78	99
1644310686484	000e721c0de644520800b3ffffc4fffff0ffffbbffffb1ffffebffffc9ffff8affffacffffd8ffffb3ffff99ffffe1fffff4ffffa3ffff3900002e020006040032040010010085fcff47fcff34ffffe6ffff4cffffbbffff150000bfffff99fffffcffff18000094ffff92ffff150000180000f4ffff2d00004d0000340000600000890000710000890000c300000801003d0100c50000560000c00000f50000950000410000070000d3ffff8dffff36ffff31ffff5dffff51ffff45ffff66ffff69ffff25ffff06ffff4effff7cffff62ffff66ffff97ffffbbffff8fffff49ffff81ffff	1644310702227	64	1644310665499	78	99
1644310687067	0043df812ee644520800a3ffff66ffff83ffffaaffff70ffff6effffaaffffb3ffff92ffff58ffff31ffff5fffff8affff7affff8affffc2ffffb6ffff64ffff49ffff75ffff94ffff8fffff7cffff83ffff86ffff70ffff7effff9bffff9bffff92ffff9bffffacffffa7ffff8fffff88ffffa3ffffb1ffffa3ffffaaffffbdffffbbffffc2ffffc9ffff94ffff8dffffc4ffffa7ffff8fffffdaffffd8ffff8fffffa3ffffb8ffffa5ffffe4ffff1f0000000000dcffffc2ffff97ffff94ffffb8ffffbdffffa0ffff9bffffb6ffffceffffe1ffffc7ffff7effff7affffdcffffa80000	1644310703249	64	1644310665502	79	99
1644310687605	00aec3e74fe6445208004e02004304003e04005b000019fcffcdfcff8affffa7ffff20ffff97ffffb8ffff86ffffa5ffffc7ffffdaffffd8ffff92ffff8ffffff2ffff150000f7fffffcffff3e00007800004d00001f0000730000c30000b40000b20000d60000e00000c700009a00005400001a0000e8ffff83ffff39ffff4effff4effff23ffff25ffff45ffff2fffff01ffff06ffff28ffff3dffff53ffff53ffff31ffff3bffff86ffff99ffff53ffff36ffff66ffff7affff75ffff8dffff8fffff55ffff4cffff97ffffd5ffffaaffff2dffff19ffff7cffff9effff72ffff64ffff	1644310704225	64	1644310665515	79	99
1644310688140	00e3304d71e64452080086ffffa0ffffa3ffff92ffff8affff8affff6effff47ffff51ffff86ffffa7ffff9effff70ffff51ffff7effffbbffff94ffff5dffff9bffffe1ffffa0ffff58ffff97ffffbdffff75ffff70ffffc4ffffc7ffff92ffff94ffff94ffff7effffacffff020000130000d0ffffaaffffafffff99ffff94ffffb3ffffb6ffffbbffffbdffff7effff81ffffceffffc2ffff8fffffbbffff0e0000820000ce0100cd03007304006b0100bffcff0afcffb2feffc9ffff6effff81ffffc4ffffccffffceffffdaffffc9ffffd3ffff0c0000040000d3ffffe8ffff240000	1644310705248	65	1644310665531	80	99
1644310688726	004e15b392e6445208003000003900006c00007100005d0000860000ab0000c70000f50000e90000e00000db00009000006c0000670000dcffff5dffff70ffff70ffff1efffffafeff10ffff3bffff51ffff0bffffd6feff3dffff9effff31ffffd8feff55ffff9effff3dffff3dffffa3ffffaaffff72ffff69ffff72ffff6effff83ffff9bffff7affff88ffffd5ffffb3ffff58ffff7affffb3ffff99ffff75ffff62ffff8dffffd0ffff86ffff2fffff7effffb8ffff99ffffd0fffffcffff72ffff55ffffe8ffffacffff17ffff6effffd0ffffaaffffaaffffe4ffffdaffff97ffff	1644310706224	65	1644310665536	80	99
1644310689310	00b9f918b4e6445208007cffff9effffbbffffc2ffffc4ffffd0ffffceffff86ffff69ffffafffffacffff7cffffbfffff0e0000f2ffffdafffff7ffffc7ffff8dffffbfffffd3ffffa5ffffbdffffc4ffff92ffffb8ffffdaffff99ffffa5ffffe1ffffb1ffffe8ffff7201009d0300e20400ef0200f3fdfff2fbffa3feffd5ffffd8feff5fffff210000a3ffff70ffffedffff260000ceffff7affffd5ffff540000240000ccfffff7ffff3200002400001a0000540000950000af0000c50000e40000150100360100e7000067000065000078000004000092ffff83ffff6bffff36ffff	1644310707298	65	1644310665544	80	99
1644310689844	0024de7ed5e64452080014ffff20ffff4effff40fffff3feff04ffff51ffff45ffff1effff4cffff5dffff1cffff12ffff55ffff77ffff64ffff62ffff92ffffa7ffff6effff51ffff8fffffbfffff8fffff55ffff64ffff8fffff9effffa5ffffb3ffffaaffff77ffff6effff94ffff86ffff6bffff8dffff9bffff8affff97ffffb8ffffbbffff83ffff6bffff81ffff88ffff94ffffa0ffffaaffffbdffffa7ffff7affff9effffd8ffffb1ffff72ffff8dffffbfffffbfffffacffffafffffc9ffffceffff97ffff7affffacffffdcffffbfffff92ffffb3ffff000000020000dcffff	1644310708222	66	1644310665549	80	99
1644310690432	008fc2e4f6e644520800e4fffff9ffffc7ffff72ffff72ffffacffffbdffffaaffffaaffffb6ffffc7fffff4ffffebffff97ffff1f00001402001304002f0400e000007efcff7cfcff49ffffe1ffff53ffffa5fffff0ffffb6ffff88ffffafffffe6ffffdfffffc9ffffdcffffdfffffe1ffff1300004a00004f00002600003000007300009000009a0000d30000f30000d30000cc0000db0000b20000590000130000f0ffffc9ffff69ffff1cffff2dffff2dffff06ffff25ffff39ffff08ffff17ffff6bffff77ffff40ffff25ffff39ffff55ffff5affff5dffff7affff88ffff70ffff	1644310709298	66	1644310665558	80	99
