ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644347212506	009dcec469ba445208001cfeff86fdffc8feffa8ffffbbffffb7ffffc0ffffbeffffc3ffffc7ffffd1ffffd1ffffd1ffffdaffffe2ffffe4ffffebfffff5fffff9fffffcffff0200000b00001500001e00002800003400004000005100005f00006d00007700007900007b00007b00007000005500002f0000020000d8ffffb7ffff9cffff8effff85ffff82ffff82ffff85ffff89ffff90ffff95ffff9affff9affff9fffffa1ffff9cffff9cffffa1ffffa1ffff9fffffa1ffffa4ffffa6ffffa8ffffa8ffffa6ffffa4ffffa8ffffadffffadffffadffffadffffafffffb4ffffb9ffff	1644347225664	71	1644347195347	9	100
1644347213136	00d23b2a8bba44520800bbffffbbffffbbffffb9ffffbeffffccffffddfffff0ffffedffffd1ffffc0ffffcaffffc7ffffb4ffffafffffb4ffffb4ffffb2ffffb7ffffb9ffffc3ffff0b0000ec000005020095010010ffff54fdff40feffa1ffffc5ffffa6ffffd1ffffdaffffccffffd8ffffe2ffffdfffffe2ffffe6ffffebffffebffffedfffff2fffff7fffffcffff0200000400000700001000001c00002600003400004500004e00005800005f00006600006d00006b00005f0000470000210000f5ffffcaffffabffff90ffff7dffff74ffff71ffff71ffff76ffff79ffff7bffff	1644347226687	73	1644347195361	10	100
1644347213625	003d2090acba4452080080ffff85ffff89ffff90ffff95ffff98ffff9affff9cffffa1ffffa6ffffa8ffffa6ffffa6ffffa1ffff9fffff9fffffa4ffffa1ffff98ffff95ffffadffffc7ffffcaffffc0ffffafffffa8ffffa6ffffa1ffff9cffff9cffff9fffff9fffff9fffffa4ffffa8ffffabffffc3ffff2800002c0100050200e0000040feff5bfdffb5feffbeffffa8ffff9affffc7ffffc7ffffbeffffccffffd6ffffd6ffffddffffe4ffffe4ffffe4ffffe9fffff2fffff9ffff0000000400000e00001300001c00002a00003600004200005100005f00006b0000740000790000	1644347227663	73	1644347195367	10	100
1644347214210	00a804f6cdba445208007900007200005a0000320000000000ceffffa4ffff8cffff74ffff5affff55ffff5affff5affff5cffff63ffff66ffff68ffff6fffff76ffff7bffff80ffff82ffff85ffff89ffff8cffff8effff90ffff93ffff90ffff90ffff8effff87ffff85ffff89ffff90ffff9affffabffffb4ffffb9ffffabffff9affff98ffff98ffff90ffff8cffff8effff90ffff93ffff93ffff98ffff9cffff9fffffa8ffffd6ffff7e0000a80100d00100b7ffff81fdffdefdff63ffffcaffff9cffffbeffffd8ffffc7ffffccffffddffffdaffffd8ffffe2ffffe6ffffe4ffff	1644347228686	73	1644347195372	12	100
1644347214746	00dd715befba44520800ebfffff5fffffcffff0000000700000b00001300001c00002800003400003d00004500004700004e00005f00006800006800006600005c00004000001a0000f2ffffcaffffa4ffff85ffff74ffff71ffff6fffff6affff6dffff71ffff79ffff7bffff82ffff87ffff8cffff90ffff93ffff95ffff98ffff9affff9affff9cffff9cffff9cffff9affff9cffff9cffff9fffffa1ffffa1ffffa1ffffa4ffffa4ffffa6ffffa8ffffabffffabffffadffffabffffa6ffffa6ffffa8ffffa8ffffa8ffffadffffc0ffffd3ffffddffffd3ffffb9ffffabffffb2ffff	1644347229660	72	1644347195381	15	100
1644347215282	004856c110bb44520800adffffa1ffff9fffff9fffff9fffffa1ffffa4ffffa4ffff9fffff98ffffb4ffff490000680100e40100340000bffdff89fdff04ffffa8ffff7bffff87ffffa8ffff9affff9fffffb4ffffb4ffffb4ffffbeffffc3ffffc5ffffd1ffffd8ffffddffffe2ffffe6ffffebfffff5ffff0000000900001000001c00002d00004000004c00005500005f00006100006400006400005800003b0000100000dfffffb7ffff9affff85ffff79ffff71ffff71ffff71ffff76ffff7dffff85ffff85ffff87ffff8effff95ffff98ffff98ffff9affff9fffff9fffffa1ffff	1644347230686	72	1644347195407	19	100
1644347215866	00b33a2732bb44520800a1ffffa6ffffa1ffff9cffff9fffff9cffff93ffff90ffff98ffff93ffff87ffff89ffff93ffff93ffff8effff90ffff98ffff9cffff9cffff9fffffa1ffffa1ffffa1ffffa4ffffa8ffffadffffbbffffd1ffffdaffffd1ffffc0ffffbbffffb4ffffadffffa8ffffa4ffffa6ffffa8ffffa6ffffa6ffffabffffadffffb4ffff000000ee0000fb01004b0100bcfeff57fdff64feff9fffffb9ffffa8ffffceffffd1ffffc5ffffccffffd1ffffd1ffffdaffffe2ffffe2ffffe6ffffebfffff0fffff7ffff0000000900000b00000e00001500002300002f0000	1644347231661	72	1644347195411	23	100
1644347216451	00e8a78c53bb445208003900004500004900004c00005800006100006400006100005500003400000b0000ebffffc7ffffa6ffff90ffff82ffff76ffff76ffff79ffff7bffff80ffff85ffff89ffff90ffff98ffff9cffff9fffffa1ffffa1ffffa4ffffa6ffffa6ffffa4ffffa4ffff9fffff9fffffa1ffffa4ffffa4ffffa6ffffa8ffffa8ffffabffffadffffafffffafffffb4ffffb4ffffb7ffffb7ffffb7ffffbeffffceffffe2ffffedffffe6ffffd3ffffcaffffceffffc3ffffb4ffffb2ffffb2ffffb2ffffb4ffffb4ffffb2ffffb4ffffb2ffffc0ffff2a0000350100110200	1644347232683	71	1644347195416	30	100
1644347216988	00538cf274bb44520800ec00004cfeff67fdffc8feffceffffb7ffffa8ffffceffffccffffc3ffffd1ffffd3ffffc7ffffc3ffffd1ffffd8ffffdaffffe2ffffe6ffffe6ffffedfffffcffff0200000b00001300001700002100003200004000004e00005a00005f0000640000680000660000580000390000100000e6ffffc5ffffabffff95ffff89ffff82ffff80ffff82ffff85ffff89ffff8effff90ffff95ffff9affff9fffffa4ffffa4ffffa8ffffa8ffffa4ffffa6ffffabffffa4ffff9affff9affff9cffff9cffff9cffffa1ffffa1ffffa1ffffa4ffffa4ffffa6ffffa8ffff	1644347233658	71	1644347195429	36	100
1644347217574	00be705896bb44520800a8ffffabffffa8ffffa6ffffa8ffffadffffabffffadffffadffffa1ffff9cffffa1ffffa4ffffa4ffffa8ffffabffffa6ffffa6ffffadffffadffffafffffb2ffffadffffa8ffffa8ffffa8ffffa8ffffabffffabffffabffffabffffadffffafffffb2ffffb2ffffb2ffffb2ffffb4ffffb9ffffbbffffb9ffffb9ffffb9ffffbbffffbeffffc0ffffc3ffffc0ffffbbffffbeffffc0ffffc3ffffc5ffffc3ffffb9ffffb7ffffbeffffc5ffffceffffdfffffe9ffffe9ffffd3ffffc5ffffd1ffffd1ffffb7ffffafffffb9ffffbbffffb9ffffbeffffbeffff	1644347234681	70	1644347195441	44	100
1644347218110	00f3ddbdb7bb44520800caffff2100000b0100f901003d0100bffeff78fdffa4feffceffffb9ffffa4ffffd8ffffcaffffb4ffffd1ffffdfffffd8ffffddffffe2ffffddffffdfffffedfffff5fffff9fffffcfffffeffff0400001000001500001700002800003600003d00004c00005a00006100006b0000700000700000660000580000450000280000feffffd3ffffb2ffff95ffff7dffff6dffff76ffff82ffff7bffff79ffff7bffff80ffff89ffff8effff90ffff90ffff93ffff95ffff9affff9cffff9cffff9cffff9affff9cffff9fffffa1ffff9cffff9affff9affff9affff	1644347235656	69	1644347195450	53	100
1644347218646	005ec223d9bb445208009cffffa1ffffa1ffffa1ffffa4ffffa6ffffa6ffffa6ffffa6ffff9affff93ffff9cffffa6ffffa1ffffa4ffffa6ffffa1ffffa1ffffabffffafffffafffffadffffabffffadffffb2ffffb4ffffb9ffffbbffffb9ffffb7ffffb4ffffb2ffffb4ffffb9ffffb7ffffb7ffffbbffffbbffffc0ffffc0ffffb7ffffafffffb7ffffbbffffbbffffbbffffbbffffb9ffffbeffffbeffffb9ffffbeffffc3ffffc0ffffc0ffffccffffd8ffffe2fffff0ffffe2ffffc3ffffc3ffffd1ffffbbffffa4ffffabffffb4ffffafffffadffffadffffb9ffff090000e20000	1644347236730	68	1644347195454	62	100
1644347219232	00c9a689fabb44520800d301003f0100e0feff76fdff83feffb2ffff98ffff79ffffb7ffffb4ffffa1ffffb7ffffbeffffbeffffcaffffd1ffffd3ffffd8ffffdfffffe2ffffe9ffffedfffff0fffff7ffff0000000400000e00001700002600003400004000004700005100005100005100005500005500004700002f00000e0000e9ffffc5ffffa8ffff93ffff80ffff79ffff7bffff7bffff80ffff87ffff87ffff89ffff8effff8effff8effff90ffff95ffff93ffff95ffff98ffff9affff9fffff9cffff98ffff9affff9fffff9cffff9cffff9fffff9cffff9affff9fffffa4ffff	1644347237659	67	1644347195460	70	100
1644347219815	00fe13ef1bbc44520800a6ffffa6ffffa6ffffa4ffffa4ffffa8ffffabffffabffffa4ffff95ffff8effff98ffff9affff93ffff93ffff98ffff95ffff9affffa1ffffa1ffff9fffff9fffff9fffffa4ffffa8ffffa4ffff9cffff9cffff9cffff9affff9cffff9fffff9affff98ffff9affff9affff9fffffa4ffff9fffffa1ffffb2ffffc3ffffceffffd6ffffc7ffffb2ffffafffffb2ffff9fffff95ffff9fffffa6ffffa4ffffa4ffffa8ffffb7ffff0e0000010100f20100140100a4feff92fdff9dfeffa4ffffb7ffffa6ffffc3ffffc7ffffc3ffffceffffd8ffffdaffffe2ffff	1644347238681	67	1644347195472	79	100
1644347220355	0069f8543dbc44520800e6ffffe9ffffedfffff2fffff2fffff9fffffeffff0200000700001000001a00002300002300002300003200004200004e00005a00005f00005a00005c00005f00004c00002d0000070000daffffb7ffff9cffff8cffff82ffff7bffff76ffff79ffff82ffff85ffff82ffff82ffff85ffff87ffff8cffff93ffff98ffff98ffff98ffff98ffff98ffff9cffff9cffff9cffff9cffff9cffff9cffffa1ffffa6ffffa4ffff9fffff9cffff9cffff9fffff9fffff9fffff9fffffa1ffffa1ffffa1ffffa4ffffa8ffffadffffb9ffffccffffd3ffffc3ffffb2ffff	1644347239654	66	1644347195484	86	100
