ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644426921975	00d75521209744520800510000700000800000750000880000b30000cf0000db0000db0000db0000d90000c100009d00008f00008500005f00003b00002a0000100000f5fffff2fffffcffff000000fefffffeffff0000000000000700000900000400000e00001c0000170000090000070000040000040000040000020000feffff0900002600003600003900003200002f00002a00000b0000ebfffffcffff1f00002300001300001c00004200006d00000401008402001f0400c90300c100002ffeffbefefff5ffffe1ffffd8ffff1a00000900000000001a00002600002300001f0000	1644426939658	91	1644426899719	79	88
1644426922516	00a2ad8e4197445208002d00004200004a00005f00006d00006b0000880000ae0000b70000c60000de0000d40000b70000ae00009b00007200006400005f00003200001000000b0000feffffedffffe6ffffedfffff9ffff000000000000000000fcffffebffffe9fffff7fffff2fffff5ffff020000f7fffff5ffff0400000400000000000900001c00002f00002a00001c00001c00001000000000000700001700002300002100001c0000360000660000fd00007d02001a04008b030069000036feff03ffff070000d1ffffd8ffff2600000900000200003b0000450000340000420000	1644426940693	91	1644426899720	78	89
1644426923056	0015a2fb6297445208004e00005100006600008500008f0000910000a40000c60000d60000d60000db0000d40000c80000ba0000a200008a00007200006100005800003e00001c00000e0000020000feffff020000000000f9fffff9fffffcfffff7fffffcffff0000000000000000000400000900000900000700000700001000001f00002600002a00003400003900002d00001a00001a00001f00001f00001f00001c00001f00003200004a00007500005501003803009b04004b0300d8ffff2afeff3dfffff2ffffa8ffffdaffff2600000b00000900002d0000340000340000450000	1644426941683	93	1644426899721	77	89
1644426923641	008896688497445208005300006100007700008500008a0000a20000bf0000d20000e50000f30000f60000f10000db0000c80000b700009d00007c00005100002a00001000000000000000000700000200000000000000000200000b00000e00000400000400000e00001500000e00000200000000000b00000b00000b00002800002f00002100003200003400001f0000210000170000feffff1000002600001300000e00002600003b0000690000340100fe02009904009503000700000bfeff22fffff9ffffafffffddffff1c0000fcffff0b00003b00003900003900005300005a0000	1644426942673	94	1644426899729	75	89
1644426924180	00fb8ad5a597445208005f0000720000880000980000ae0000cb0000e70000ff00000d0100010100e70000d20000bf0000a700008a00006900004700001c0000f2ffffe1ffffe6ffffe1ffffdfffffe1ffffdfffffedffff040000020000fcffff0200000900000900000b0000100000070000020000070000090000020000020000070000020000f9fffffeffff000000f5fffff2fffffefffffefffff9ffff0b0000230000360000a20000ee0100b103002e0400dd0100abfeff4bfeffbefffff2ffffa3fffff0ffff130000f7ffff0700001c00001700002600003b00003b0000400000	1644426943663	95	1644426899742	73	89
1644426924720	006e7f42c797445208005300006600007900008f0000a20000ba0000c80000d20000d90000d40000bf0000a700008a00006600004c00002f0000150000fcffffe6ffffe1fffff0fffff0ffffe9fffff9ffff0e00000b0000070000100000130000020000fcffff0200000700000700000900000900000900000e00001000001500002100001f0000100000040000fcfffff9fffffcffff0700000900000400001500003600007200004e0100f702004a040052030004000009feff0fffff020000b9ffffc0ffff070000f5fffff2ffff0b00000900000e00002100002d0000320000420000	1644426944743	96	1644426899751	71	89
1644426925396	0019ebafe897445208005d0000640000640000850000a20000ab0000c10000d90000d40000c10000b00000a000008a00007000005300003200001700000b00000200000000000000000000000200000900000e00001000001300000b00000200001300002600001f00001300001c00002600001700000700001300001c00001500001300001c00002300002800002a00002f00002f00002d00003200002d00001a00001300001f00002100001f00002600003200004c0000d20000380200fe0300540400b901006ffeff3ffeffc5ffffebffffafffff0900001f00000200001c00002d0000	1644426945688	95	1644426899763	68	89
1644426925891	0012901c0a98445208002a00003900004c00005300006100007700008c0000910000a40000cf0000ec0000f80000060100170100090100ec0000d40000c10000a200007200004a00003400001c0000020000f2fffff0fffff7ffff0400001000000e00000700000b00001500001f00001c00001000001500001a00000b00000e00001f00001300000400000b00000900000400000400000000000200000700000400000700000b00000700000b00001f00002800002600002600002100001300000e00001700001c00001a00002100002d00003600004c0000980000820100220300450400	1644426946678	93	1644426899776	66	89
1644426926431	006398892b9844520800e902008effff19feff57ffff070000c0ffffebffff2800001700001a00002d00002d00003200003e00004c00005d0000690000750000910000b50000c30000cf0000f600001701001c01000b0100fd0000f30000de0000b700008f00006b00004c0000280000000000ebffffebffffebffffdfffffdfffffebfffff2fffffcffff020000000000f7fffff9ffff0700000900000200000400000400000400001000000b0000fcfffffcffff0200000700000e0000150000100000090000070000100000210000230000280000360000320000280000280000230000	1644426947667	91	1644426899785	64	89
1644426926971	0072c8f64c98445208001700001f00002a00002a00002d00003900004c00008300006b01002903005d0400050300a3ffff0bfeff3dffff020000beffffebffff2600000b00001000003900003e00003b00004700005100005d0000690000790000850000960000b50000d60000f10000010100040100ff0000f30000d90000bf0000ab00008a00005d00003400001a0000040000f0ffffdfffffdfffffe6ffffedfffff5fffff7fffff7fffff7ffff0000000b00000b00000200000000000700000700000900000b00000900000e00001000000700000b00001500001300000e0000090000	1644426948658	88	1644426899797	62	89
